Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-7195.805	-7607.691	411.8854	1.354477	1.63235	0.617249	0.382751	5.050678
6	-7199.802	-7610.447	410.6455	1.445885	1.896767	0.587525	0.412475	5.589992
12	-7185.415	-7597.475	412.0595	1.504949	1.803651	0.59356	0.40644	4.807009
18	-7187.148	-7599.092	411.9442	1.47163	1.657095	0.659259	0.340741	4.943517
24	-7198.914	-7611.505	412.5905	1.429736	1.344302	0.643065	0.356935	4.734783
30	-7188.073	-7599.617	411.5447	1.28825	1.456723	0.615839	0.384161	5.345574
36	-7189.617	-7599.402	409.7851	1.136289	1.456723	0.598067	0.401933	6.390628
42	-7203.556	-7614.443	410.8864	1.188698	1.637555	0.591753	0.408247	5.690944
48	-7205.42	-7614.969	409.5487	1.165119	1.637555	0.591753	0.408247	6.432875
54	-7198.869	-7609.589	410.7201	1.22689	1.266378	0.591753	0.408247	5.914522
60	-7202.386	-7613.518	411.1326	1.459912	1.932777	0.594252	0.405748	5.302014
66	-7176.109	-7587.289	411.1799	1.359663	2.022206	0.594252	0.405748	5.302014
72	-7206.542	-7617.932	411.3894	1.28789	1.864713	0.5208	0.4792	5.278202
78	-7201.547	-7613.35	411.8027	1.390506	1.561701	0.620372	0.379628	5.103958
84	-7209.462	-7620.814	411.3521	1.347801	1.550271	0.675743	0.324257	5.381141
90	-7184.849	-7595.226	410.3766	1.262287	1.84692	0.552591	0.447409	5.854777
96	-7196.058	-7607.219	411.1609	1.290555	1.536907	0.541833	0.458167	5.523158
102	-7194.032	-7604.265	410.2333	1.164284	1.35413	0.602724	0.397276	6.175015
108	-7211.592	-7621.397	409.8045	1.23279	1.787468	0.660973	0.339027	6.20329
114	-7223.663	-7634.384	410.7207	1.331184	1.489538	0.593484	0.406516	5.761343
120	-7201.873	-7613.484	411.6104	1.343979	1.377865	0.659017	0.340983	5.311972
126	-7212.505	-7624.328	411.8221	1.310601	1.360771	0.553241	0.446759	5.220869
132	-7214.38	-7625.437	411.0576	1.310601	1.360771	0.554199	0.445801	5.641938
138	-7199.489	-7611.142	411.6534	1.296598	1.360771	0.554199	0.445801	5.321836
144	-7210.428	-7621.146	410.7173	1.284385	1.519222	0.554666	0.445334	5.776902
150	-7205.741	-7617.265	411.5244	1.302174	1.45128	0.644569	0.355431	5.351328
156	-7198.259	-7609.06	410.8006	1.197227	1.356025	0.669196	0.330804	5.846825
162	-7214.701	-7625.464	410.763	1.195052	1.406895	0.588815	0.411185	5.846825
168	-7208.45	-7618.273	409.8227	1.297984	1.458102	0.610252	0.389748	6.281897
174	-7194.667	-7607.395	412.7274	1.484893	1.636973	0.678901	0.321099	4.505773
180	-7192.495	-7605.028	412.5336	1.484893	1.474093	0.595749	0.404251	4.679817
186	-7189.729	-7603.281	413.5524	1.495191	1.250847	0.58081	0.41919	4.199515
192	-7193.797	-7605.21	411.4133	1.281324	1.377244	0.623374	0.376626	5.455405
198	-7209.329	-7621.669	412.3397	1.315777	1.449641	0.661267	0.338733	4.892726
204	-7224.602	-7638.161	413.5596	1.3968	1.232173	0.577635	0.422365	4.260185
210	-7217.556	-7627.681	410.125	1.21798	2.037728	0.620454	0.379546	5.953815
216	-7210.82	-7622.187	411.3677	1.294088	1.388994	0.612817	0.387183	5.468424
222	-7203.476	-7614.963	411.4872	1.233361	1.315076	0.612817	0.387183	5.468424
228	-7187.045	-7598.401	411.3557	1.236349	1.590067	0.612817	0.387183	5.424998
234	-7197.698	-7609.218	411.5196	1.393628	1.747242	0.628497	0.371503	5.189009
240	-7194.112	-7604.185	410.0738	1.325439	2.437429	0.628497	0.371503	5.805578
246	-7200.104	-7609.929	409.825	1.312266	1.731096	0.641835	0.358165	6.168794
252	-7187.356	-7598.738	411.3816	1.305491	1.589867	0.622083	0.377917	5.372694
258	-7178.246	-7588.769	410.5231	1.389853	1.585215	0.583451	0.416549	5.799632
264	-7193.833	-7604.924	411.0913	1.329462	1.549873	0.618048	0.381952	5.534917
270	-7194.586	-7605.649	411.0629	1.231294	1.778434	0.554537	0.445463	5.519293
276	-7190.801	-7601.894	411.0937	1.235092	1.596859	0.580907	0.419093	5.567178
282	-7191.649	-7600.599	408.9493	1.238523	1.919439	0.487103	0.512897	6.61938
288	-7184.015	-7594.456	410.4408	1.195856	1.374515	0.63703	0.36297	6.036009
294	-7194.738	-7605.086	410.3476	1.279485	1.598871	0.626679	0.373321	5.950644
300	-7203.267	-7614.499	411.2325	1.246515	1.47189	0.626019	0.373981	5.534216
